"participant"	"rhymeTarget"	"item"	"coupletOrder"	"conditionLabel"	"vowelFirst"	"durationVowelFirst"	"vowelSecond"	"durationVowelSecond"	"rhymeRating"	"question"	"poa"	"manner"	"rhymeMatch"	"rhymeText"	"cohortSize"	"trial"	"file"
"600"	"1138"	"kiss"	"20"	"VoicelessFirst"	"voice"	"IH1"	0.11	"IH1"	0.16	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"his"	"Of god or mortals, by this kiss \nA perfect rose, you give them his"	13	36	"hrlaura4_1138_20_1.wav"
"601"	"1154"	"kiss"	"20"	"VoicelessFirst"	"voice"	"IH0"	0.04	"IH0"	0.04	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"his"	"Of god or mortals, by this kiss \nA perfect rose, you give them his"	13	61	"hrlaura4_1154_20_1.wav"
"602"	"945"	"kiss"	"20"	"VoicelessFirst"	"voice"	"IH0"	0.04	"IH1"	0.2	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"his"	"Of god or mortals, by this kiss \nA perfect rose, you give them his"	13	36	"hrlaura4_945_20_1.wav"
"603"	"1133"	"kiss"	"20"	"VoicelessFirst"	"voice"	"IH1"	0.1	"IH1"	0.16	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"his"	"Of god or mortals, by this kiss \nA perfect rose, you give them his"	13	16	"hrlaura4_1133_20_1.wav"
"604"	"1137"	"kiss"	"20"	"VoicelessFirst"	"voice"	"IH0"	0.07	"IH1"	0.17	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"his"	"Of god or mortals, by this kiss \nA perfect rose, you give them his"	13	20	"hrlaura4_1137_20_1.wav"
"605"	"1116"	"kiss"	"20"	"VoicelessFirst"	"voice"	"IH1"	0.07	"IH1"	0.13	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"his"	"Of god or mortals, by this kiss \nA perfect rose, you give them his"	13	56	"hrlaura4_1116_20_1.wav"
"606"	"924"	"kiss"	"20"	"VoicelessFirst"	"voice"	"IH1"	0.09	"IH1"	0.16	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"his"	"Of god or mortals, by this kiss \nA perfect rose, you give them his"	13	56	"hrlaura4_924_20_1.wav"
"607"	"1135"	"kiss"	"20"	"VoicelessFirst"	"voice"	"IH1"	0.06	"IH1"	0.11	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"fricative"	"his"	"Of god or mortals, by this kiss \nA perfect rose, you give them his"	13	78	"hrlaura4_1135_20_1.wav"
"608"	"944"	"know"	"82"	NA	"bad"	"AW1"	0.18	"IY1"	0.05	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	79	"hrlaura4_944_82_2.wav"
"609"	"1123"	"know"	"82"	NA	"bad"	"AW1"	0.23	"IY1"	0.11	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	40	"hrlaura4_1123_82_2.wav"
"610"	"1155"	"know"	"82"	NA	"bad"	"AW1"	0.2	"IY1"	0.08	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	81	"hrlaura4_1155_82_2.wav"
"611"	"602"	"know"	"82"	NA	"bad"	"AW1"	0.19	"IY1"	0.08	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	81	"hrlaura4_602_82_2.wav"
"612"	"1146"	"know"	"82"	NA	"bad"	"AW1"	0.19	"IY1"	0.13	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	15	"hrlaura4_1146_82_2.wav"
"613"	"336"	"know"	"82"	NA	"bad"	"AW1"	0.14	"IY1"	0.14	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	74	"hrlaura4_336_82_2.wav"
"614"	"1149"	"know"	"82"	NA	"bad"	"AW1"	0.19	"IY1"	0.14	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	79	"hrlaura4_1149_82_2.wav"
"615"	"990"	"know"	"82"	NA	"bad"	"AW1"	0.19	"IY1"	0.13	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	77	"hrlaura4_990_82_2.wav"
"616"	"970"	"know"	"82"	NA	"bad"	"AW1"	0.16	"IY1"	0.06	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	23	"hrlaura4_970_82_2.wav"
"617"	"974"	"know"	"82"	NA	"bad"	"AW1"	0.17	"IY1"	0.09	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	42	"hrlaura4_974_82_2.wav"
"618"	"870"	"know"	"82"	NA	"bad"	"AW1"	0.19	"IY1"	0.09	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	62	"hrlaura4_870_82_2.wav"
"619"	"1136"	"know"	"82"	NA	"bad"	"AW1"	0.16	"IY1"	0.09	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	42	"hrlaura4_1136_82_2.wav"
"620"	"1134"	"know"	"82"	NA	"bad"	"AW1"	0.14	"IY1"	0.12	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	56	"hrlaura4_1134_82_2.wav"
"621"	"1139"	"know"	"82"	NA	"bad"	"AW1"	0.19	"IY1"	0.11	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	44	"hrlaura4_1139_82_2.wav"
"622"	"1094"	"know"	"82"	NA	"bad"	"AW1"	0.14	"IY1"	0.13	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	67	"hrlaura4_1094_82_2.wav"
"623"	"1153"	"know"	"82"	NA	"bad"	"AW1"	0.15	"IY1"	0.15	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sleep"	"The darkness drops again but now I know \nThat twenty centuries of stony sleep"	84	60	"hrlaura4_1153_82_2.wav"
"624"	"776"	"leave"	"13"	"VoicedFirst"	"voice"	"IY1"	0.2	"IY1"	0.11	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"grief"	"No natural outlet, will not leave \nA stifled, drowsy, languid grief"	33	53	"hrlaura4_776_13_2.wav"
"625"	"1017"	"leave"	"13"	"VoicedFirst"	"voice"	"IY1"	0.23	"IY1"	0.16	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"grief"	"No natural outlet, will not leave \nA stifled, drowsy, languid grief"	33	71	"hrlaura4_1017_13_2.wav"
"626"	"1116"	"leave"	"13"	"VoicedFirst"	"voice"	"IY1"	0.2	"IY1"	0.11	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"grief"	"No natural outlet, will not leave \nA stifled, drowsy, languid grief"	33	31	"hrlaura4_1116_13_2.wav"
"627"	"1137"	"leave"	"13"	"VoicedFirst"	"voice"	"IY1"	0.25	"IY1"	0.12	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"grief"	"No natural outlet, will not leave \nA stifled, drowsy, languid grief"	33	70	"hrlaura4_1137_13_2.wav"
"628"	"1133"	"leave"	"13"	"VoicedFirst"	"voice"	"IY1"	0.22	"IY1"	0.04	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"grief"	"No natural outlet, will not leave \nA stifled, drowsy, languid grief"	33	71	"hrlaura4_1133_13_2.wav"
"629"	"945"	"leave"	"13"	"VoicedFirst"	"voice"	"IY1"	0.15	"IY1"	0.05	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"grief"	"No natural outlet, will not leave \nA stifled, drowsy, languid grief"	33	18	"hrlaura4_945_13_2.wav"
"630"	"1154"	"leave"	"13"	"VoicedFirst"	"voice"	"IY1"	0.2	"IY1"	0.12	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"grief"	"No natural outlet, will not leave \nA stifled, drowsy, languid grief"	33	79	"hrlaura4_1154_13_2.wav"
"631"	"1138"	"leave"	"13"	"VoicedFirst"	"voice"	"IY1"	0.23	"IY1"	0.1	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"grief"	"No natural outlet, will not leave \nA stifled, drowsy, languid grief"	33	52	"hrlaura4_1138_13_2.wav"
"632"	"1148"	"leave"	"13"	"VoicedFirst"	"voice"	"IY1"	0.21	"IY1"	0.11	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"grief"	"No natural outlet, will not leave \nA stifled, drowsy, languid grief"	33	65	"hrlaura4_1148_13_2.wav"
"633"	"924"	"leave"	"13"	"VoicedFirst"	"voice"	"IY1"	0.21	"IY1"	0.14	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"grief"	"No natural outlet, will not leave \nA stifled, drowsy, languid grief"	33	44	"hrlaura4_924_13_2.wav"
"634"	"1079"	"leave"	"13"	"VoicedFirst"	"voice"	"IY1"	0.19	"IY1"	0.09	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"grief"	"No natural outlet, will not leave \nA stifled, drowsy, languid grief"	33	7	"hrlaura4_1079_13_2.wav"
"635"	"930"	"leave"	"13"	"VoicedFirst"	"voice"	"IY1"	0.19	"IY1"	0.19	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"grief"	"No natural outlet, will not leave \nA stifled, drowsy, languid grief"	33	55	"hrlaura4_930_13_2.wav"
"636"	"1135"	"leave"	"13"	"VoicedFirst"	"voice"	"IY1"	0.2	"IY1"	0.05	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"grief"	"No natural outlet, will not leave \nA stifled, drowsy, languid grief"	33	45	"hrlaura4_1135_13_2.wav"
"637"	"1152"	"leave"	"13"	"VoicedFirst"	"voice"	"IY1"	0.23	"IY1"	0.11	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"grief"	"No natural outlet, will not leave \nA stifled, drowsy, languid grief"	33	58	"hrlaura4_1152_13_2.wav"
"638"	"1140"	"leave"	"13"	"VoicedFirst"	"voice"	"IY1"	0.12	"IY1"	0.15	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"labial"	"stop"	"grief"	"No natural outlet, will not leave \nA stifled, drowsy, languid grief"	33	29	"hrlaura4_1140_13_2.wav"
"639"	"776"	"luck"	"12"	"VoicelessFirst"	"voice"	"AH1"	0.09	"AH1"	0.18	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"bug"	"I shall be telling this, with luck \nIn leaves no step had trodden bug"	18	49	"hrlaura4_776_12_1.wav"
"640"	"924"	"luck"	"12"	"VoicelessFirst"	"voice"	"AH1"	0.15	"AH1"	0.16	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"bug"	"I shall be telling this, with luck \nIn leaves no step had trodden bug"	18	30	"hrlaura4_924_12_1.wav"
"641"	"1133"	"luck"	"12"	"VoicelessFirst"	"voice"	"AH1"	0.12	"AH1"	0.19	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"bug"	"I shall be telling this, with luck \nIn leaves no step had trodden bug"	18	19	"hrlaura4_1133_12_1.wav"
"642"	"1017"	"luck"	"12"	"VoicelessFirst"	"voice"	"AH1"	0.09	"AH1"	0.18	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"bug"	"I shall be telling this, with luck \nIn leaves no step had trodden bug"	18	26	"hrlaura4_1017_12_1.wav"
"643"	"1079"	"luck"	"12"	"VoicelessFirst"	"voice"	"AH1"	0.1	"AH1"	0.16	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"bug"	"I shall be telling this, with luck \nIn leaves no step had trodden bug"	18	30	"hrlaura4_1079_12_1.wav"
"644"	"1116"	"luck"	"12"	"VoicelessFirst"	"voice"	"AH1"	0.12	"AH1"	0.16	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"bug"	"I shall be telling this, with luck \nIn leaves no step had trodden bug"	18	39	"hrlaura4_1116_12_1.wav"
"645"	"1154"	"luck"	"12"	"VoicelessFirst"	"voice"	"AH1"	0.16	"AH1"	0.2	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"bug"	"I shall be telling this, with luck \nIn leaves no step had trodden bug"	18	27	"hrlaura4_1154_12_1.wav"
"646"	"1148"	"luck"	"12"	"VoicelessFirst"	"voice"	"AH1"	0.12	"AH1"	0.1	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"dorsal"	"stop"	"bug"	"I shall be telling this, with luck \nIn leaves no step had trodden bug"	18	8	"hrlaura4_1148_12_1.wav"
